year,week,territory,continent,cases,deaths,population
2020,17,Azerbaijan,Europe,242,3,9942334
2020,17,Bahamas,America,16,2,385640
2020,17,Bahrain,Asia,816,1,1569439
2020,17,Bangladesh,Asia,2965,51,161356039
2020,17,Barbados,America,5,1,286641
2020,17,Belarus,Europe,5025,24,9485386
2020,17,Belgium,Europe,6704,1379,11422068
2020,17,Belize,America,0,0,383071
2020,17,Benin,Africa,10,0,11485048
2020,17,Bermuda,America,24,1,63968
2020,17,Bhutan,Asia,1,0,754394
2020,17,Bolivia,America,416,19,11353142
2020,17,"Bonaire, Saint Eustatius and Saba",America,1,0,NA
2020,17,Bosnia_and_Herzegovina,Europe,264,12,3323929
2020,17,Botswana,Africa,2,0,2254126
2020,17,Brazil,America,25920,1968,209469333
2020,17,British_Virgin_Islands,America,1,0,29802
2020,17,Brunei_Darussalam,Asia,0,0,428962
2020,17,Bulgaria,Europe,434,15,7024216
2020,17,Burkina_Faso,Africa,54,4,19751535
2020,17,Burundi,Africa,9,0,11175378
2020,17,Cambodia,Asia,0,0,16249798
2020,17,Cameroon,Africa,604,16,25216237
2020,17,Canada,America,11666,1017,37058856
2020,17,Cape_Verde,Africa,42,0,543767
2020,17,Cayman_Islands,America,4,0,64174
2020,17,Central_African_Republic,Africa,38,0,4666377
2020,17,Chad,Africa,13,0,15477751
2020,17,Chile,America,3306,59,18729160
2020,17,China,Asia,89,1,1392730000
2020,17,Colombia,America,1620,64,49648685
2020,17,Congo,Africa,47,2,5244363
2020,17,Costa_Rica,America,35,0,4999441
2020,17,Cote_dIvoire,Africa,285,4,25069229
2020,17,Croatia,Europe,158,12,4089400
2020,17,Cuba,America,302,20,11338138
2020,17,Curaçao,America,2,0,159849
2020,17,Cyprus,Europe,50,3,1189265
2020,17,Czechia,Europe,535,27,10625695
2020,17,Democratic_Republic_of_the_Congo,Africa,121,5,84068091
2020,17,Denmark,Europe,1183,63,5797446
2020,17,Djibouti,Africa,189,0,958920
2020,17,Dominica,America,0,0,71625
2020,17,Dominican_Republic,America,1171,43,10627165
2020,17,Ecuador,America,13112,156,17084357
2020,17,Egypt,Africa,1449,87,98423595
2020,17,El_Salvador,America,105,1,6420744
2020,17,Equatorial_Guinea,Africa,179,1,1308974
2020,17,Eritrea,Africa,0,0,NA
2020,17,Estonia,Europe,112,10,1320884
2020,17,Eswatini,Africa,41,0,1367000
2020,17,Ethiopia,Africa,13,0,109224559
2020,17,Falkland_Islands_(Malvinas),America,2,0,NA
2020,17,Faroe_Islands,Europe,2,0,48497
2020,17,Fiji,Oceania,0,0,883483
2020,17,Finland,Europe,827,95,5518050
2020,17,France,Europe,11113,3028,66987244
2020,17,French_Polynesia,Oceania,2,0,277679
2020,17,Gabon,Africa,91,2,2119275
2020,17,Gambia,Africa,0,0,2280102
2020,17,Georgia,Europe,95,2,3731000
2020,17,Germany,Europe,12880,1315,82927922
2020,17,Ghana,Africa,508,2,29767108
2020,17,Gibraltar,Europe,8,0,33718
2020,17,Greece,Europe,289,20,10727668
2020,17,Greenland,America,0,0,56025
2020,17,Grenada,America,4,0,111454
2020,17,Guam,Oceania,8,0,165768
2020,17,Guatemala,America,236,8,17247807
2020,17,Guernsey,Europe,8,3,63026
2020,17,Guinea,Africa,541,2,12414318
2020,17,Guinea_Bissau,Africa,23,1,1874309
2020,17,Guyana,America,8,1,779004
2020,17,Haiti,America,19,3,11123176
2020,17,Holy_See,Europe,0,0,1000
2020,17,Honduras,America,199,15,9587522
2020,17,Hungary,Europe,551,78,9768785
2020,17,Iceland,Europe,19,0,353574
2020,17,India,Asia,10835,344,1352617328
2020,17,Indonesia,Asia,2336,175,267663435
2020,17,Iran,Asia,7967,597,81800269
2020,17,Iraq,Asia,273,6,38433600
2020,17,Ireland,Europe,3996,415,4853506
2020,17,Isle_of_Man,Europe,8,9,84077
2020,17,Israel,Asia,1753,25,8883800
2020,17,Italy,Europe,18186,2863,60431283
2020,17,Jamaica,America,141,1,2934855
2020,17,Japan,Asia,2458,190,126529100
2020,17,Jersey,Europe,34,5,106800
2020,17,Jordan,Asia,24,0,9956011
2020,17,Kazakhstan,Asia,911,6,18276499
2020,17,Kenya,Africa,82,0,51393010
2020,17,Kosovo,Europe,182,7,1845300
2020,17,Kuwait,Asia,1293,13,4137309
2020,17,Kyrgyzstan,Asia,118,1,6315800
2020,17,Laos,Asia,0,0,7061507
2020,17,Latvia,Europe,79,8,1926542
2020,17,Lebanon,Asia,33,3,6848925
2020,17,Liberia,Africa,34,8,4818977
2020,17,Libya,Africa,10,1,6678567
2020,17,Liechtenstein,Europe,1,0,37910
2020,17,Lithuania,Europe,99,4,2789533
2020,17,Luxembourg,Europe,171,13,607728
2020,17,Madagascar,Africa,7,0,26262368
2020,17,Malawi,Africa,19,1,18143315
2020,17,Malaysia,Asia,395,10,31528585
2020,17,Maldives,Asia,145,0,515696
2020,17,Mali,Africa,162,9,19077690
2020,17,Malta,Europe,17,1,483530
2020,17,Mauritania,Africa,0,0,4403319
2020,17,Mauritius,Africa,4,1,1265303
2020,17,Mexico,America,6757,722,126190788
2020,17,Moldova,Europe,933,32,3545883
2020,17,Monaco,Europe,1,1,38682
2020,17,Mongolia,Asia,4,0,3170208
2020,17,Montenegro,Europe,9,2,622345
2020,17,Montserrat,America,0,1,5900
2020,17,Morocco,Africa,1074,19,36029138
2020,17,Mozambique,Africa,37,0,29495962
2020,17,Myanmar,Asia,27,0,53708395
2020,17,Namibia,Africa,0,0,2448255
2020,17,Nepal,Asia,21,0,28087871
2020,17,Netherlands,Europe,4840,767,17231017
2020,17,New_Caledonia,Oceania,0,0,284060
2020,17,New_Zealand,Oceania,17,6,4885500
2020,17,Nicaragua,America,4,1,6465513
2020,17,Niger,Africa,46,9,22442948
2020,17,Nigeria,Africa,672,18,195874740
2020,17,North_Macedonia,Europe,174,11,2082958
2020,17,Northern_Mariana_Islands,Oceania,0,0,56882
2020,17,Norway,Europe,420,39,5314336
2020,17,Oman,Asia,541,2,4829483
2020,17,Pakistan,Asia,4863,109,212215030
2020,17,Palestine,Asia,166,0,4569087
2020,17,Panama,America,1363,31,4176873
2020,17,Papua_New_Guinea,Oceania,1,0,8606316
2020,17,Paraguay,America,22,1,6956071
2020,17,Peru,America,12374,337,31989256
2020,17,Philippines,Asia,1318,83,106651922
2020,17,Poland,Europe,2309,182,37978548
2020,17,Portugal,Europe,3281,213,10281762
2020,17,Puerto_Rico,America,137,21,3195153
2020,17,Qatar,Asia,5229,1,2781677
2020,17,Romania,Europe,2403,180,19473936
2020,17,Russia,Europe,40026,390,144478050
2020,17,Rwanda,Africa,60,0,12301939
2020,17,Saint_Kitts_and_Nevis,America,0,0,52441
2020,17,Saint_Lucia,America,0,0,181889
2020,17,Saint_Vincent_and_the_Grenadines,America,3,0,110210
2020,17,San_Marino,Europe,76,2,33785
2020,17,Sao_Tome_and_Principe,Africa,4,0,211028
2020,17,Saudi_Arabia,Asia,8327,41,33699947
2020,17,Senegal,Africa,358,4,15854360
2020,17,Serbia,Europe,1645,37,6982084
2020,17,Seychelles,Africa,0,0,96762
2020,17,Sierra_Leone,Africa,56,4,7650154
2020,17,Singapore,Asia,6409,3,5638676
2020,17,Sint_Maarten,America,7,3,41486
2020,17,Slovakia,Europe,208,5,5447011
2020,17,Slovenia,Europe,72,9,2067372
2020,17,Somalia,Africa,243,18,15008154
2020,17,South_Africa,Africa,1493,32,57779622
2020,17,South_Korea,Asia,69,7,51635256
2020,17,South_Sudan,Africa,2,0,10975920
2020,17,Spain,Europe,14674,2540,46723749
2020,17,Sri_Lanka,Asia,284,0,21670000
2020,17,Sudan,Africa,183,10,41801533
2020,17,Suriname,America,0,0,575991
2020,17,Sweden,Europe,4149,694,10183175
2020,17,Switzerland,Europe,1255,211,8516543
2020,17,Syria,Asia,4,0,16906283
2020,17,Taiwan,Asia,7,0,23780452
2020,17,Thailand,Asia,146,7,69428524
2020,17,Timor_Leste,Asia,2,0,1267972
2020,17,Togo,Africa,15,0,7889094
2020,17,Trinidad_and_Tobago,America,2,0,1389858
2020,17,Tunisia,Africa,83,1,11565204
2020,17,Turkey,Asia,21281,760,82319724
2020,17,Turks_and_Caicos_islands,America,1,0,31458
2020,17,Uganda,Africa,23,0,42723139
2020,17,Ukraine,Europe,2884,59,44622516
2020,17,United_Arab_Emirates,Asia,3574,39,9630959
2020,17,United_Kingdom,Europe,32406,5342,66488991
2020,17,United_Republic_of_Tanzania,Africa,130,5,56318348
2020,17,United_States_of_America,America,200699,13706,327167434
2020,17,United_States_Virgin_Islands,America,5,1,106977
2020,17,Uruguay,America,85,5,3449299
2020,17,Uzbekistan,Asia,247,3,32955400
2020,17,Venezuela,America,73,1,28870195
2020,17,Vietnam,Asia,2,0,95540395
2020,17,Western_Sahara,Africa,6,0,NA
2020,17,Yemen,Asia,0,0,28498687
2020,17,Zambia,Africa,24,0,17351822
2020,17,Zimbabwe,Africa,7,1,14439018
2020,18,Afghanistan,Asia,1191,33,37172386
2020,18,Albania,Europe,67,3,2866376
2020,18,Algeria,Africa,1131,33,42228429
2020,18,Andorra,Europe,7,5,77006
2020,18,Angola,Africa,8,0,30809762
2020,18,Anguilla,America,0,0,NA
2020,18,Antigua_and_Barbuda,America,1,0,96286
2020,18,Argentina,America,884,63,44494502
2020,18,Armenia,Europe,640,9,2951776
2020,18,Aruba,America,0,0,105845
2020,18,Australia,Oceania,100,11,24992369
2020,18,Austria,Europe,313,51,8847037
2020,18,Azerbaijan,Europe,306,4,9942334
2020,18,Bahamas,America,3,0,385640
2020,18,Bahrain,Asia,810,0,1569439
2020,18,Bangladesh,Asia,4230,30,161356039
2020,18,Barbados,America,2,1,286641
2020,18,Belarus,Europe,6200,28,9485386
2020,18,Belgium,Europe,3580,717,11422068
2020,18,Belize,America,0,0,383071
2020,18,Benin,Africa,32,1,11485048
2020,18,Bermuda,America,5,1,63968
2020,18,Bhutan,Asia,0,0,754394
2020,18,Bolivia,America,667,29,11353142
2020,18,"Bonaire, Saint Eustatius and Saba",America,0,0,NA
2020,18,Bosnia_and_Herzegovina,Europe,362,18,3323929
2020,18,Botswana,Africa,1,0,2254126
2020,18,Brazil,America,41279,2778,209469333
2020,18,British_Virgin_Islands,America,1,0,29802
2020,18,Brunei_Darussalam,Asia,0,0,428962
2020,18,Bulgaria,Europe,289,20,7024216
2020,18,Burkina_Faso,Africa,37,4,19751535
2020,18,Burundi,Africa,4,0,11175378
2020,18,Cambodia,Asia,0,0,16249798
2020,18,Cameroon,Africa,483,6,25216237
2020,18,Canada,America,12283,1147,37058856
2020,18,Cape_Verde,Africa,66,1,543767
2020,18,Cayman_Islands,America,5,0,64174
2020,18,Central_African_Republic,Africa,44,0,4666377
2020,18,Chad,Africa,71,10,15477751
2020,18,Chile,America,6830,72,18729160
2020,18,China,Asia,28,0,1392730000
2020,18,Colombia,America,2376,105,49648685
2020,18,Comoros,Africa,4,1,832322
2020,18,Congo,Africa,29,2,5244363
2020,18,Costa_Rica,America,45,0,4999441
2020,18,Cote_dIvoire,Africa,268,3,25069229
2020,18,Croatia,Europe,62,21,4089400
2020,18,Cuba,America,279,13,11338138
2020,18,Curaçao,America,0,0,159849
2020,18,Cyprus,Europe,52,0,1189265
2020,18,Czechia,Europe,370,29,10625695
2020,18,Democratic_Republic_of_the_Congo,Africa,213,4,84068091
2020,18,Denmark,Europe,972,63,5797446
2020,18,Djibouti,Africa,81,0,958920
2020,18,Dominica,America,0,0,71625
2020,18,Dominican_Republic,America,2100,68,10627165
2020,18,Ecuador,America,8641,906,17084357
2020,18,Egypt,Africa,2031,99,98423595
2020,18,El_Salvador,America,264,5,6420744
2020,18,Equatorial_Guinea,Africa,57,1,1308974
2020,18,Eritrea,Africa,0,0,NA
2020,18,Estonia,Europe,56,5,1320884
2020,18,Eswatini,Africa,51,0,1367000
2020,18,Ethiopia,Africa,16,0,109224559
2020,18,Falkland_Islands_(Malvinas),America,0,0,NA
2020,18,Faroe_Islands,Europe,0,0,48497
2020,18,Fiji,Oceania,0,0,883483
2020,18,Finland,Europe,632,47,5518050
2020,18,France,Europe,6093,1908,66987244
2020,18,French_Polynesia,Oceania,0,0,277679
2020,18,Gabon,Africa,156,3,2119275
2020,18,Gambia,Africa,7,0,2280102
2020,18,Georgia,Europe,96,3,3731000
2020,18,Germany,Europe,7523,918,82927922
2020,18,Ghana,Africa,1169,7,29767108
2020,18,Gibraltar,Europe,3,0,33718
2020,18,Greece,Europe,98,10,10727668
2020,18,Greenland,America,0,0,56025
2020,18,Grenada,America,3,0,111454
2020,18,Guam,Oceania,5,0,165768
2020,18,Guatemala,America,200,4,17247807
2020,18,Guernsey,Europe,5,0,63026
2020,18,Guinea,Africa,547,2,12414318
2020,18,Guinea_Bissau,Africa,340,1,1874309
2020,18,Guyana,America,18,1,779004
2020,18,Haiti,America,24,5,11123176
2020,18,Holy_See,Europe,2,0,1000
2020,18,Honduras,America,485,21,9587522
2020,18,Hungary,Europe,416,72,9768785
2020,18,Iceland,Europe,7,0,353574
2020,18,India,Asia,16998,634,1352617328
2020,18,Indonesia,Asia,2491,99,267663435
2020,18,Iran,Asia,7175,471,81800269
2020,18,Iraq,Asia,499,10,38433600
2020,18,Ireland,Europe,2074,217,4853506
2020,18,Isle_of_Man,Europe,17,5,84077
2020,18,Israel,Asia,780,33,8883800
2020,18,Italy,Europe,12524,2102,60431283
2020,18,Jamaica,America,107,2,2934855
2020,18,Japan,Asia,1655,145,126529100
2020,18,Jersey,Europe,10,5,106800
2020,18,Jordan,Asia,16,2,9956011
2020,18,Kazakhstan,Asia,1261,4,18276499
2020,18,Kenya,Africa,127,10,51393010
2020,18,Kosovo,Europe,75,4,1845300
2020,18,Kuwait,Asia,1990,18,4137309
2020,18,Kyrgyzstan,Asia,135,3,6315800
2020,18,Laos,Asia,0,0,7061507
2020,18,Latvia,Europe,78,3,1926542
2020,18,Lebanon,Asia,30,1,6848925
2020,18,Liberia,Africa,33,2,4818977
2020,18,Libya,Africa,2,1,6678567
2020,18,Liechtenstein,Europe,0,0,37910
2020,18,Lithuania,Europe,-30,5,2789533
2020,18,Luxembourg,Europe,99,8,607728
2020,18,Madagascar,Africa,21,0,26262368
2020,18,Malawi,Africa,5,0,18143315
2020,18,Malaysia,Asia,533,6,31528585
2020,18,Maldives,Asia,337,1,515696
2020,18,Mali,Africa,172,6,19077690
2020,18,Malta,Europe,30,0,483530
2020,18,Mauritania,Africa,1,0,4403319
2020,18,Mauritius,Africa,0,0,1265303
2020,18,Mexico,America,9376,837,126190788
2020,18,Moldova,Europe,767,30,3545883
2020,18,Monaco,Europe,0,0,38682
2020,18,Mongolia,Asia,3,0,3170208
2020,18,Montenegro,Europe,2,1,622345
2020,18,Montserrat,America,0,0,5900
2020,18,Morocco,Africa,923,17,36029138
2020,18,Mozambique,Africa,4,0,29495962
2020,18,Myanmar,Asia,15,1,53708395
2020,18,Namibia,Africa,0,0,2448255
2020,18,Nepal,Asia,30,0,28087871
2020,18,Netherlands,Europe,2525,564,17231017
2020,18,New_Caledonia,Oceania,0,0,284060
2020,18,New_Zealand,Oceania,13,1,4885500
2020,18,Nicaragua,America,2,2,6465513
2020,18,Niger,Africa,54,8,22442948
2020,18,Nigeria,Africa,1465,53,195874740
2020,18,North_Macedonia,Europe,119,20,2082958
2020,18,Northern_Mariana_Islands,Oceania,0,0,56882
2020,18,Norway,Europe,314,15,5314336
2020,18,Oman,Asia,588,2,4829483
2020,18,Pakistan,Asia,7422,185,212215030
2020,18,Palestine,Asia,29,2,4569087
2020,18,Panama,America,1366,36,4176873
2020,18,Papua_New_Guinea,Oceania,0,0,8606316
2020,18,Paraguay,America,185,1,6956071
2020,18,Peru,America,18673,562,31989256
2020,18,Philippines,Asia,1708,112,106651922
2020,18,Poland,Europe,2104,136,37978548
2020,18,Portugal,Europe,1380,115,10281762
2020,18,Puerto_Rico,America,454,13,3195153
2020,18,Qatar,Asia,4947,2,2781677
2020,18,Romania,Europe,2173,172,19473936
2020,18,Russia,Europe,58121,561,144478050
2020,18,Rwanda,Africa,54,0,12301939
2020,18,Saint_Kitts_and_Nevis,America,0,0,52441
2020,18,Saint_Lucia,America,3,0,181889
2020,18,Saint_Vincent_and_the_Grenadines,America,2,0,110210
2020,18,San_Marino,Europe,44,0,33785
2020,18,Sao_Tome_and_Principe,Africa,166,3,211028
2020,18,Saudi_Arabia,Asia,9845,47,33699947
2020,18,Senegal,Africa,536,1,15854360
2020,18,Serbia,Europe,1282,35,6982084
2020,18,Seychelles,Africa,0,0,96762
2020,18,Sierra_Leone,Africa,79,5,7650154
2020,18,Singapore,Asia,4355,4,5638676
2020,18,Sint_Maarten,America,1,0,41486
2020,18,Slovakia,Europe,32,7,5447011
2020,18,Slovenia,Europe,38,14,2067372
2020,18,Somalia,Africa,276,9,15008154
2020,18,South_Africa,Africa,2427,48,57779622
2020,18,South_Korea,Asia,52,10,51635256
2020,18,South_Sudan,Africa,40,0,10975920
2020,18,Spain,Europe,7149,1791,46723749
2020,18,Sri_Lanka,Asia,167,1,21670000
2020,18,Sudan,Africa,403,19,41801533
2020,18,Suriname,America,0,0,575991
2020,18,Sweden,Europe,3795,495,10183175
2020,18,Switzerland,Europe,817,124,8516543
2020,18,Syria,Asia,1,0,16906283
2020,18,Taiwan,Asia,9,0,23780452
2020,18,Tajikistan,Asia,230,3,9100837
2020,18,Thailand,Asia,49,0,69428524
2020,18,Timor_Leste,Asia,0,0,1267972
2020,18,Togo,Africa,27,3,7889094
2020,18,Trinidad_and_Tobago,America,0,0,1389858
2020,18,Tunisia,Africa,51,4,11565204
2020,18,Turkey,Asia,15398,561,82319724
2020,18,Turks_and_Caicos_islands,America,0,0,31458
2020,18,Uganda,Africa,18,0,42723139
2020,18,Ukraine,Europe,3322,83,44622516
2020,18,United_Arab_Emirates,Asia,3891,55,9630959
2020,18,United_Kingdom,Europe,33435,4341,66488991
2020,18,United_Republic_of_Tanzania,Africa,180,8,56318348
2020,18,United_States_of_America,America,192183,12689,327167434
2020,18,United_States_Virgin_Islands,America,7,0,106977
2020,18,Uruguay,America,37,2,3449299
2020,18,Uzbekistan,Asia,285,2,32955400
2020,18,Venezuela,America,32,0,28870195
2020,18,Vietnam,Asia,1,0,95540395
2020,18,Western_Sahara,Africa,0,0,NA
2020,18,Yemen,Asia,11,2,28498687
2020,18,Zambia,Africa,48,0,17351822
2020,18,Zimbabwe,Africa,2,0,14439018
2020,19,Afghanistan,Asia,1793,32,37172386
2020,19,Albania,Europe,69,0,2866376
2020,19,Algeria,Africa,1243,42,42228429
2020,19,Andorra,Europe,6,3,77006
2020,19,Angola,Africa,10,0,30809762
2020,19,Anguilla,America,0,0,NA
2020,19,Antigua_and_Barbuda,America,0,0,96286
2020,19,Argentina,America,1147,45,44494502
2020,19,Armenia,Europe,885,7,2951776
2020,19,Aruba,America,1,1,105845
2020,19,Australia,Oceania,123,2,24992369
2020,19,Austria,Europe,305,20,8847037
2020,19,Azerbaijan,Europe,605,6,9942334
2020,19,Bahamas,America,10,0,385640
2020,19,Bahrain,Asia,1703,0,1569439
2020,19,Bangladesh,Asia,5548,57,161356039
2020,19,Barbados,America,2,0,286641
2020,19,Belarus,Europe,6417,32,9485386
2020,19,Belgium,Europe,3182,783,11422068
2020,19,Belize,America,0,0,383071
2020,19,Benin,Africa,223,0,11485048
2020,19,Bermuda,America,4,1,63968
2020,19,Bhutan,Asia,4,0,754394
2020,19,Bolivia,America,1150,40,11353142
2020,19,"Bonaire, Saint Eustatius and Saba",America,0,0,NA
2020,19,Bosnia_and_Herzegovina,Europe,216,34,3323929
2020,19,Botswana,Africa,1,0,2254126
2020,19,Brazil,America,60551,4198,209469333
2020,19,British_Virgin_Islands,America,0,0,29802
2020,19,Brunei_Darussalam,Asia,3,0,428962
2020,19,Bulgaria,Europe,338,15,7024216
2020,19,Burkina_Faso,Africa,88,4,19751535
2020,19,Burundi,Africa,0,0,11175378
2020,19,Cambodia,Asia,0,0,16249798
2020,19,Cameroon,Africa,585,61,25216237
2020,19,Canada,America,9209,1139,37058856
2020,19,Cape_Verde,Africa,85,0,543767
2020,19,Cayman_Islands,America,9,0,64174
2020,19,Central_African_Republic,Africa,85,0,4666377
2020,19,Chad,Africa,205,21,15477751
2020,19,Chile,America,9420,53,18729160
2020,19,China,Asia,45,0,1392730000
2020,19,Colombia,America,3640,121,49648685
2020,19,Comoros,Africa,7,0,832322
2020,19,Congo,Africa,97,1,5244363
2020,19,Costa_Rica,America,59,1,4999441
2020,19,Cote_dIvoire,Africa,298,4,25069229
2020,19,Croatia,Europe,95,11,4089400
2020,19,Cuba,America,115,8,11338138
2020,19,Curaçao,America,0,0,159849
2020,19,Cyprus,Europe,27,1,1189265
2020,19,Czechia,Europe,357,30,10625695
2020,19,Democratic_Republic_of_the_Congo,Africa,418,10,84068091
2020,19,Denmark,Europe,843,34,5797446
2020,19,Djibouti,Africa,111,1,958920
2020,19,Dominica,America,0,0,71625
2020,19,Dominican_Republic,America,2399,47,10627165
2020,19,Ecuador,America,-2372,576,17084357
2020,19,Egypt,Africa,2933,97,98423595
2020,19,El_Salvador,America,411,5,6420744
2020,19,Equatorial_Guinea,Africa,124,2,1308974
2020,19,Eritrea,Africa,0,0,NA
2020,19,Estonia,Europe,38,6,1320884
2020,19,Eswatini,Africa,59,1,1367000
2020,19,Ethiopia,Africa,110,2,109224559
2020,19,Falkland_Islands_(Malvinas),America,0,0,NA
2020,19,Faroe_Islands,Europe,0,0,48497
2020,19,Fiji,Oceania,0,0,883483
2020,19,Finland,Europe,657,31,5518050
2020,19,France,Europe,7656,1442,66987244
2020,19,French_Polynesia,Oceania,2,0,277679
2020,19,Gabon,Africa,435,3,2119275
2020,19,Gambia,Africa,5,0,2280102
2020,19,Georgia,Europe,45,2,3731000
2020,19,Germany,Europe,6648,702,82927922
2020,19,Ghana,Africa,1981,4,29767108
2020,19,Gibraltar,Europe,3,0,33718
2020,19,Greece,Europe,94,5,10727668
2020,19,Greenland,America,0,0,56025
2020,19,Grenada,America,0,0,111454
2020,19,Guam,Oceania,3,0,165768
2020,19,Guatemala,America,384,7,17247807
2020,19,Guernsey,Europe,0,0,63026
2020,19,Guinea,Africa,503,2,12414318
2020,19,Guinea_Bissau,Africa,348,1,1874309
2020,19,Guyana,America,17,1,779004
2020,19,Haiti,America,109,5,11123176
2020,19,Holy_See,Europe,1,0,1000
2020,19,Honduras,America,828,34,9587522
2020,19,Hungary,Europe,248,62,9768785
2020,19,Iceland,Europe,2,0,353574
2020,19,India,Asia,24323,725,1352617328
2020,19,Indonesia,Asia,2678,127,267663435
2020,19,Iran,Asia,10639,408,81800269
2020,19,Iraq,Asia,472,12,38433600
2020,19,Ireland,Europe,1413,148,4853506
2020,19,Isle_of_Man,Europe,5,0,84077
2020,19,Israel,Asia,260,23,8883800
2020,19,Italy,Europe,7876,1660,60431283
2020,19,Jamaica,America,34,0,2934855
2020,19,Japan,Asia,643,122,126529100
2020,19,Jersey,Europe,1,1,106800
2020,19,Jordan,Asia,97,0,9956011
2020,19,Kazakhstan,Asia,1119,3,18276499
2020,19,Kenya,Africa,210,9,51393010
2020,19,Kosovo,Europe,29,2,1845300
2020,19,Kuwait,Asia,4008,25,4137309
2020,19,Kyrgyzstan,Asia,194,1,6315800
2020,19,Laos,Asia,0,0,7061507
2020,19,Latvia,Europe,50,2,1926542
2020,19,Lebanon,Asia,119,1,6848925
2020,19,Liberia,Africa,45,2,4818977
2020,19,Libya,Africa,1,0,6678567
2020,19,Liechtenstein,Europe,0,0,37910
2020,19,Lithuania,Europe,66,4,2789533
2020,19,Luxembourg,Europe,60,5,607728
2020,19,Madagascar,Africa,37,0,26262368
2020,19,Malawi,Africa,16,0,18143315
2020,19,Malaysia,Asia,373,4,31528585
2020,19,Maldives,Asia,346,2,515696
2020,19,Mali,Africa,132,10,19077690
2020,19,Malta,Europe,23,1,483530
2020,19,Mauritania,Africa,0,0,4403319
2020,19,Mauritius,Africa,0,0,1265303
2020,19,Mexico,America,11422,1302,126190788
2020,19,Moldova,Europe,747,43,3545883
2020,19,Monaco,Europe,1,0,38682
2020,19,Mongolia,Asia,1,0,3170208
2020,19,Montenegro,Europe,1,1,622345
2020,19,Montserrat,America,0,0,5900
2020,19,Morocco,Africa,1238,9,36029138
2020,19,Mozambique,Africa,23,0,29495962
2020,19,Myanmar,Asia,19,0,53708395
2020,19,Namibia,Africa,0,0,2448255
2020,19,Nepal,Asia,52,0,28087871
2020,19,Netherlands,Europe,2018,374,17231017
2020,19,New_Caledonia,Oceania,0,0,284060
2020,19,New_Zealand,Oceania,10,1,4885500
2020,19,Nicaragua,America,1,0,6465513
2020,19,Niger,Africa,77,9,22442948
2020,19,Nigeria,Africa,1839,57,195874740
2020,19,North_Macedonia,Europe,146,6,2082958
2020,19,Northern_Mariana_Islands,Oceania,5,0,56882
2020,19,Norway,Europe,259,16,5314336
2020,19,Oman,Asia,937,5,4829483
2020,19,Pakistan,Asia,10580,220,212215030
2020,19,Palestine,Asia,23,0,4569087
2020,19,Panama,America,1229,46,4176873
2020,19,Papua_New_Guinea,Oceania,0,0,8606316
2020,19,Paraguay,America,309,0,6956071
2020,19,Peru,America,21450,617,31989256
2020,19,Philippines,Asia,1601,103,106651922
2020,19,Poland,Europe,2320,113,37978548
2020,19,Portugal,Europe,2155,81,10281762
2020,19,Puerto_Rico,America,413,16,3195153
2020,19,Qatar,Asia,7432,2,2781677
2020,19,Romania,Europe,2076,169,19473936
2020,19,Russia,Europe,76076,653,144478050
2020,19,Rwanda,Africa,24,0,12301939
2020,19,Saint_Kitts_and_Nevis,America,0,0,52441
2020,19,Saint_Lucia,America,0,0,181889
2020,19,Saint_Vincent_and_the_Grenadines,America,0,0,110210
2020,19,San_Marino,Europe,46,0,33785
2020,19,Sao_Tome_and_Principe,Africa,38,2,211028
2020,19,Saudi_Arabia,Asia,12358,64,33699947
2020,19,Senegal,Africa,615,9,15854360
2020,19,Serbia,Europe,619,21,6982084
2020,19,Seychelles,Africa,0,0,96762
2020,19,Sierra_Leone,Africa,160,10,7650154
2020,19,Singapore,Asia,5009,3,5638676
2020,19,Sint_Maarten,America,0,2,41486
2020,19,Slovakia,Europe,44,1,5447011
2020,19,Slovenia,Europe,16,5,2067372
2020,19,Somalia,Africa,333,17,15008154
2020,19,South_Africa,Africa,3432,68,57779622
2020,19,South_Korea,Asia,132,4,51635256
2020,19,South_Sudan,Africa,110,0,10975920
2020,19,Spain,Europe,8008,1307,46723749
2020,19,Sri_Lanka,Asia,114,1,21670000
2020,19,Sudan,Africa,848,33,41801533
2020,19,Suriname,America,0,0,575991
2020,19,Sweden,Europe,3949,487,10183175
2020,19,Switzerland,Europe,363,66,8516543
2020,19,Syria,Asia,3,0,16906283
2020,19,Taiwan,Asia,2,1,23780452
2020,19,Tajikistan,Asia,431,18,9100837
2020,19,Thailand,Asia,28,2,69428524
2020,19,Timor_Leste,Asia,0,0,1267972
2020,19,Togo,Africa,55,2,7889094
2020,19,Trinidad_and_Tobago,America,0,0,1389858
2020,19,Tunisia,Africa,14,2,11565204
2020,19,Turkey,Asia,12112,380,82319724
2020,19,Turks_and_Caicos_islands,America,0,0,31458
2020,19,Uganda,Africa,25,0,42723139
2020,19,Ukraine,Europe,3317,105,44622516
2020,19,United_Arab_Emirates,Asia,4148,64,9630959
2020,19,United_Kingdom,Europe,32476,3331,66488991
2020,19,United_Republic_of_Tanzania,Africa,29,3,56318348
2020,19,United_States_of_America,America,167282,11750,327167434
2020,19,United_States_Virgin_Islands,America,3,1,106977
2020,19,Uruguay,America,54,2,3449299
2020,19,Uzbekistan,Asia,320,0,32955400
2020,19,Venezuela,America,61,0,28870195
2020,19,Vietnam,Asia,17,0,95540395
