date,year,month,day,territory,continent,population,cases,deaths
2020-05-24,2020,5,24,Andorra,Europe,77006,0,0
2020-05-23,2020,5,23,Andorra,Europe,77006,0,0
2020-05-22,2020,5,22,Andorra,Europe,77006,0,0
2020-05-21,2020,5,21,Andorra,Europe,77006,1,0
2020-05-20,2020,5,20,Andorra,Europe,77006,0,0
2020-05-19,2020,5,19,Andorra,Europe,77006,0,0
2020-05-18,2020,5,18,Andorra,Europe,77006,0,0
2020-05-17,2020,5,17,Andorra,Europe,77006,0,2
2020-05-16,2020,5,16,Andorra,Europe,77006,0,0
2020-05-15,2020,5,15,Andorra,Europe,77006,1,0
2020-05-14,2020,5,14,Andorra,Europe,77006,2,1
2020-05-13,2020,5,13,Andorra,Europe,77006,2,0
2020-05-12,2020,5,12,Andorra,Europe,77006,1,0
2020-05-11,2020,5,11,Andorra,Europe,77006,1,0
2020-05-10,2020,5,10,Andorra,Europe,77006,2,1
2020-05-09,2020,5,9,Andorra,Europe,77006,0,0
2020-05-08,2020,5,8,Andorra,Europe,77006,1,1
2020-05-07,2020,5,7,Andorra,Europe,77006,0,0
2020-05-06,2020,5,6,Andorra,Europe,77006,1,1
2020-05-05,2020,5,5,Andorra,Europe,77006,2,0
2020-05-04,2020,5,4,Andorra,Europe,77006,1,1
2020-05-03,2020,5,3,Andorra,Europe,77006,1,1
2020-05-02,2020,5,2,Andorra,Europe,77006,1,1
2020-05-01,2020,5,1,Andorra,Europe,77006,2,0
2020-04-30,2020,4,30,Andorra,Europe,77006,0,1
2020-04-29,2020,4,29,Andorra,Europe,77006,0,1
2020-04-28,2020,4,28,Andorra,Europe,77006,3,0
2020-04-27,2020,4,27,Andorra,Europe,77006,7,0
2020-04-26,2020,4,26,Andorra,Europe,77006,2,0
2020-04-25,2020,4,25,Andorra,Europe,77006,7,3
2020-04-24,2020,4,24,Andorra,Europe,77006,1,0
2020-04-23,2020,4,23,Andorra,Europe,77006,6,0
2020-04-22,2020,4,22,Andorra,Europe,77006,0,1
2020-04-21,2020,4,21,Andorra,Europe,77006,4,0
2020-04-20,2020,4,20,Andorra,Europe,77006,9,1
2020-04-19,2020,4,19,Andorra,Europe,77006,8,0
2020-04-18,2020,4,18,Andorra,Europe,77006,14,2
2020-04-17,2020,4,17,Andorra,Europe,77006,9,0
2020-04-16,2020,4,16,Andorra,Europe,77006,14,2
2020-04-15,2020,4,15,Andorra,Europe,77006,13,2
2020-04-14,2020,4,14,Andorra,Europe,77006,8,0
2020-04-13,2020,4,13,Andorra,Europe,77006,16,1
2020-04-12,2020,4,12,Andorra,Europe,77006,21,2
2020-04-11,2020,4,11,Andorra,Europe,77006,18,1
2020-04-10,2020,4,10,Andorra,Europe,77006,19,2
2020-04-09,2020,4,9,Andorra,Europe,77006,19,1
2020-04-08,2020,4,8,Andorra,Europe,77006,19,1
2020-04-07,2020,4,7,Andorra,Europe,77006,25,3
2020-04-06,2020,4,6,Andorra,Europe,77006,35,1
2020-04-05,2020,4,5,Andorra,Europe,77006,27,1
2020-04-04,2020,4,4,Andorra,Europe,77006,11,1
2020-04-03,2020,4,3,Andorra,Europe,77006,38,1
2020-04-02,2020,4,2,Andorra,Europe,77006,14,2
2020-04-01,2020,4,1,Andorra,Europe,77006,6,4
2020-03-31,2020,3,31,Andorra,Europe,77006,36,2
2020-03-30,2020,3,30,Andorra,Europe,77006,26,2
2020-03-29,2020,3,29,Andorra,Europe,77006,41,1
2020-03-28,2020,3,28,Andorra,Europe,77006,43,0
2020-03-27,2020,3,27,Andorra,Europe,77006,36,3
2020-03-26,2020,3,26,Andorra,Europe,77006,24,0
2020-03-25,2020,3,25,Andorra,Europe,77006,31,0
2020-03-24,2020,3,24,Andorra,Europe,77006,20,0
2020-03-23,2020,3,23,Andorra,Europe,77006,25,0
2020-03-22,2020,3,22,Andorra,Europe,77006,13,0
2020-03-21,2020,3,21,Andorra,Europe,77006,0,0
2020-03-20,2020,3,20,Andorra,Europe,77006,22,0
2020-03-19,2020,3,19,Andorra,Europe,77006,39,0
2020-03-18,2020,3,18,Andorra,Europe,77006,0,0
2020-03-17,2020,3,17,Andorra,Europe,77006,9,0
2020-03-16,2020,3,16,Andorra,Europe,77006,3,0
2020-03-14,2020,3,14,Andorra,Europe,77006,1,0
2020-03-03,2020,3,3,Andorra,Europe,77006,1,0
2020-06-15,2020,6,15,Angola,Africa,30809762,2,0
2020-06-14,2020,6,14,Angola,Africa,30809762,8,1
2020-06-13,2020,6,13,Angola,Africa,30809762,12,0
2020-06-12,2020,6,12,Angola,Africa,30809762,5,1
2020-06-11,2020,6,11,Angola,Africa,30809762,17,0
2020-06-10,2020,6,10,Angola,Africa,30809762,4,0
2020-06-09,2020,6,9,Angola,Africa,30809762,1,0
2020-06-08,2020,6,8,Angola,Africa,30809762,5,0
2020-06-07,2020,6,7,Angola,Africa,30809762,0,0
2020-06-06,2020,6,6,Angola,Africa,30809762,0,0
2020-06-05,2020,6,5,Angola,Africa,30809762,0,0
2020-06-04,2020,6,4,Angola,Africa,30809762,0,0
2020-06-03,2020,6,3,Angola,Africa,30809762,0,0
2020-06-02,2020,6,2,Angola,Africa,30809762,0,0
2020-06-01,2020,6,1,Angola,Africa,30809762,2,0
2020-05-31,2020,5,31,Angola,Africa,30809762,7,0
2020-05-30,2020,5,30,Angola,Africa,30809762,4,0
2020-05-29,2020,5,29,Angola,Africa,30809762,2,0
2020-05-28,2020,5,28,Angola,Africa,30809762,0,0
2020-05-27,2020,5,27,Angola,Africa,30809762,2,0
2020-05-26,2020,5,26,Angola,Africa,30809762,0,0
2020-05-25,2020,5,25,Angola,Africa,30809762,9,1
2020-05-24,2020,5,24,Angola,Africa,30809762,0,0
2020-05-23,2020,5,23,Angola,Africa,30809762,2,0
2020-05-22,2020,5,22,Angola,Africa,30809762,6,0
2020-05-21,2020,5,21,Angola,Africa,30809762,2,1
2020-05-20,2020,5,20,Angola,Africa,30809762,2,0
2020-05-19,2020,5,19,Angola,Africa,30809762,0,0
2020-05-18,2020,5,18,Angola,Africa,30809762,0,0
2020-05-17,2020,5,17,Angola,Africa,30809762,0,0
2020-05-16,2020,5,16,Angola,Africa,30809762,0,0
2020-05-15,2020,5,15,Angola,Africa,30809762,3,0
2020-05-14,2020,5,14,Angola,Africa,30809762,0,0
2020-05-13,2020,5,13,Angola,Africa,30809762,0,0
2020-05-12,2020,5,12,Angola,Africa,30809762,0,0
2020-05-11,2020,5,11,Angola,Africa,30809762,2,0
2020-05-10,2020,5,10,Angola,Africa,30809762,0,0
2020-05-09,2020,5,9,Angola,Africa,30809762,7,0
2020-05-08,2020,5,8,Angola,Africa,30809762,0,0
2020-05-07,2020,5,7,Angola,Africa,30809762,0,0
2020-05-06,2020,5,6,Angola,Africa,30809762,1,0
2020-05-05,2020,5,5,Angola,Africa,30809762,0,0
2020-05-04,2020,5,4,Angola,Africa,30809762,0,0
2020-05-03,2020,5,3,Angola,Africa,30809762,6,0
2020-05-02,2020,5,2,Angola,Africa,30809762,2,0
2020-05-01,2020,5,1,Angola,Africa,30809762,0,0
2020-04-30,2020,4,30,Angola,Africa,30809762,0,0
2020-04-29,2020,4,29,Angola,Africa,30809762,0,0
2020-04-28,2020,4,28,Angola,Africa,30809762,1,0
2020-04-27,2020,4,27,Angola,Africa,30809762,1,0
2020-04-26,2020,4,26,Angola,Africa,30809762,0,0
2020-04-25,2020,4,25,Angola,Africa,30809762,0,0
2020-04-24,2020,4,24,Angola,Africa,30809762,1,0
2020-04-23,2020,4,23,Angola,Africa,30809762,0,0
2020-04-22,2020,4,22,Angola,Africa,30809762,0,0
2020-04-21,2020,4,21,Angola,Africa,30809762,0,0
2020-04-20,2020,4,20,Angola,Africa,30809762,0,0
2020-04-19,2020,4,19,Angola,Africa,30809762,5,0
2020-04-18,2020,4,18,Angola,Africa,30809762,0,0
2020-04-17,2020,4,17,Angola,Africa,30809762,0,0
2020-04-16,2020,4,16,Angola,Africa,30809762,0,0
2020-04-15,2020,4,15,Angola,Africa,30809762,0,0
2020-04-14,2020,4,14,Angola,Africa,30809762,0,0
2020-04-13,2020,4,13,Angola,Africa,30809762,0,0
2020-04-12,2020,4,12,Angola,Africa,30809762,0,0
2020-04-11,2020,4,11,Angola,Africa,30809762,0,0
2020-04-10,2020,4,10,Angola,Africa,30809762,0,0
2020-04-09,2020,4,9,Angola,Africa,30809762,2,0
2020-04-08,2020,4,8,Angola,Africa,30809762,1,0
2020-04-07,2020,4,7,Angola,Africa,30809762,2,0
2020-04-06,2020,4,6,Angola,Africa,30809762,4,0
2020-04-05,2020,4,5,Angola,Africa,30809762,2,0
2020-04-04,2020,4,4,Angola,Africa,30809762,0,0
2020-04-03,2020,4,3,Angola,Africa,30809762,0,0
2020-04-02,2020,4,2,Angola,Africa,30809762,1,0
2020-04-01,2020,4,1,Angola,Africa,30809762,0,0
2020-03-31,2020,3,31,Angola,Africa,30809762,0,0
2020-03-30,2020,3,30,Angola,Africa,30809762,3,2
2020-03-29,2020,3,29,Angola,Africa,30809762,0,0
2020-03-28,2020,3,28,Angola,Africa,30809762,1,0
2020-03-27,2020,3,27,Angola,Africa,30809762,1,0
2020-03-26,2020,3,26,Angola,Africa,30809762,0,0
2020-03-25,2020,3,25,Angola,Africa,30809762,0,0
2020-03-24,2020,3,24,Angola,Africa,30809762,0,0
2020-03-23,2020,3,23,Angola,Africa,30809762,0,0
2020-03-22,2020,3,22,Angola,Africa,30809762,2,0
2020-06-15,2020,6,15,Anguilla,America,NA,0,0
2020-06-14,2020,6,14,Anguilla,America,NA,0,0
2020-06-13,2020,6,13,Anguilla,America,NA,0,0
2020-06-12,2020,6,12,Anguilla,America,NA,0,0
2020-06-11,2020,6,11,Anguilla,America,NA,0,0
2020-06-10,2020,6,10,Anguilla,America,NA,0,0
2020-06-09,2020,6,9,Anguilla,America,NA,0,0
2020-06-08,2020,6,8,Anguilla,America,NA,0,0
2020-06-07,2020,6,7,Anguilla,America,NA,0,0
2020-06-06,2020,6,6,Anguilla,America,NA,0,0
2020-06-05,2020,6,5,Anguilla,America,NA,0,0
2020-06-04,2020,6,4,Anguilla,America,NA,0,0
2020-06-03,2020,6,3,Anguilla,America,NA,0,0
2020-06-02,2020,6,2,Anguilla,America,NA,0,0
2020-06-01,2020,6,1,Anguilla,America,NA,0,0
2020-05-31,2020,5,31,Anguilla,America,NA,0,0
2020-05-30,2020,5,30,Anguilla,America,NA,0,0
2020-05-29,2020,5,29,Anguilla,America,NA,0,0
2020-05-28,2020,5,28,Anguilla,America,NA,0,0
2020-05-27,2020,5,27,Anguilla,America,NA,0,0
2020-05-26,2020,5,26,Anguilla,America,NA,0,0
2020-05-25,2020,5,25,Anguilla,America,NA,0,0
2020-05-24,2020,5,24,Anguilla,America,NA,0,0
2020-05-23,2020,5,23,Anguilla,America,NA,0,0
2020-05-22,2020,5,22,Anguilla,America,NA,0,0
2020-05-21,2020,5,21,Anguilla,America,NA,0,0
2020-05-20,2020,5,20,Anguilla,America,NA,0,0
2020-05-19,2020,5,19,Anguilla,America,NA,0,0
2020-05-18,2020,5,18,Anguilla,America,NA,0,0
2020-05-17,2020,5,17,Anguilla,America,NA,0,0
2020-05-16,2020,5,16,Anguilla,America,NA,0,0
2020-05-15,2020,5,15,Anguilla,America,NA,0,0
2020-05-14,2020,5,14,Anguilla,America,NA,0,0
2020-05-13,2020,5,13,Anguilla,America,NA,0,0
2020-05-12,2020,5,12,Anguilla,America,NA,0,0
2020-05-11,2020,5,11,Anguilla,America,NA,0,0
2020-05-10,2020,5,10,Anguilla,America,NA,0,0
2020-05-09,2020,5,9,Anguilla,America,NA,0,0
2020-05-08,2020,5,8,Anguilla,America,NA,0,0
2020-05-07,2020,5,7,Anguilla,America,NA,0,0
2020-05-06,2020,5,6,Anguilla,America,NA,0,0
2020-05-05,2020,5,5,Anguilla,America,NA,0,0
2020-05-04,2020,5,4,Anguilla,America,NA,0,0
2020-05-03,2020,5,3,Anguilla,America,NA,0,0
2020-05-02,2020,5,2,Anguilla,America,NA,0,0
2020-05-01,2020,5,1,Anguilla,America,NA,0,0
2020-04-30,2020,4,30,Anguilla,America,NA,0,0
2020-04-29,2020,4,29,Anguilla,America,NA,0,0
2020-04-28,2020,4,28,Anguilla,America,NA,0,0
2020-04-27,2020,4,27,Anguilla,America,NA,0,0
2020-04-26,2020,4,26,Anguilla,America,NA,0,0
2020-04-25,2020,4,25,Anguilla,America,NA,0,0
2020-04-24,2020,4,24,Anguilla,America,NA,0,0
2020-04-23,2020,4,23,Anguilla,America,NA,0,0
2020-04-22,2020,4,22,Anguilla,America,NA,0,0
2020-04-21,2020,4,21,Anguilla,America,NA,0,0
2020-04-20,2020,4,20,Anguilla,America,NA,0,0
2020-04-19,2020,4,19,Anguilla,America,NA,0,0
2020-04-18,2020,4,18,Anguilla,America,NA,0,0
2020-04-17,2020,4,17,Anguilla,America,NA,0,0
2020-04-16,2020,4,16,Anguilla,America,NA,0,0
2020-04-15,2020,4,15,Anguilla,America,NA,0,0
2020-04-14,2020,4,14,Anguilla,America,NA,0,0
2020-04-13,2020,4,13,Anguilla,America,NA,0,0
2020-04-12,2020,4,12,Anguilla,America,NA,0,0
2020-04-11,2020,4,11,Anguilla,America,NA,0,0
2020-04-10,2020,4,10,Anguilla,America,NA,0,0
2020-04-09,2020,4,9,Anguilla,America,NA,0,0
2020-04-08,2020,4,8,Anguilla,America,NA,0,0
2020-04-07,2020,4,7,Anguilla,America,NA,0,0
2020-04-06,2020,4,6,Anguilla,America,NA,0,0
2020-04-05,2020,4,5,Anguilla,America,NA,0,0
2020-04-04,2020,4,4,Anguilla,America,NA,0,0
2020-04-03,2020,4,3,Anguilla,America,NA,1,0
2020-04-02,2020,4,2,Anguilla,America,NA,0,0
2020-04-01,2020,4,1,Anguilla,America,NA,0,0
2020-03-31,2020,3,31,Anguilla,America,NA,0,0
2020-03-30,2020,3,30,Anguilla,America,NA,0,0
2020-03-29,2020,3,29,Anguilla,America,NA,0,0
2020-03-28,2020,3,28,Anguilla,America,NA,0,0
2020-03-27,2020,3,27,Anguilla,America,NA,2,0
2020-06-15,2020,6,15,Antigua_and_Barbuda,America,96286,0,0
2020-06-14,2020,6,14,Antigua_and_Barbuda,America,96286,0,0
2020-06-13,2020,6,13,Antigua_and_Barbuda,America,96286,0,0
2020-06-12,2020,6,12,Antigua_and_Barbuda,America,96286,0,0
2020-06-11,2020,6,11,Antigua_and_Barbuda,America,96286,0,0
2020-06-10,2020,6,10,Antigua_and_Barbuda,America,96286,0,0
2020-06-09,2020,6,9,Antigua_and_Barbuda,America,96286,0,0
2020-06-08,2020,6,8,Antigua_and_Barbuda,America,96286,0,0
2020-06-07,2020,6,7,Antigua_and_Barbuda,America,96286,0,0
2020-06-06,2020,6,6,Antigua_and_Barbuda,America,96286,0,0
2020-06-05,2020,6,5,Antigua_and_Barbuda,America,96286,0,0
2020-06-04,2020,6,4,Antigua_and_Barbuda,America,96286,1,0
2020-06-03,2020,6,3,Antigua_and_Barbuda,America,96286,0,0
2020-06-02,2020,6,2,Antigua_and_Barbuda,America,96286,0,0
2020-06-01,2020,6,1,Antigua_and_Barbuda,America,96286,0,0
2020-05-31,2020,5,31,Antigua_and_Barbuda,America,96286,0,0
2020-05-30,2020,5,30,Antigua_and_Barbuda,America,96286,0,0
2020-05-29,2020,5,29,Antigua_and_Barbuda,America,96286,0,0
2020-05-28,2020,5,28,Antigua_and_Barbuda,America,96286,0,0
2020-05-27,2020,5,27,Antigua_and_Barbuda,America,96286,0,0
2020-05-26,2020,5,26,Antigua_and_Barbuda,America,96286,0,0
2020-05-25,2020,5,25,Antigua_and_Barbuda,America,96286,0,0
2020-05-24,2020,5,24,Antigua_and_Barbuda,America,96286,0,0
2020-05-23,2020,5,23,Antigua_and_Barbuda,America,96286,0,0
2020-05-22,2020,5,22,Antigua_and_Barbuda,America,96286,0,0
2020-05-21,2020,5,21,Antigua_and_Barbuda,America,96286,0,0
2020-05-20,2020,5,20,Antigua_and_Barbuda,America,96286,0,0
2020-05-19,2020,5,19,Antigua_and_Barbuda,America,96286,0,0
2020-05-18,2020,5,18,Antigua_and_Barbuda,America,96286,0,0
2020-05-17,2020,5,17,Antigua_and_Barbuda,America,96286,0,0
2020-05-16,2020,5,16,Antigua_and_Barbuda,America,96286,0,0
2020-05-15,2020,5,15,Antigua_and_Barbuda,America,96286,0,0
2020-05-14,2020,5,14,Antigua_and_Barbuda,America,96286,0,0
2020-05-13,2020,5,13,Antigua_and_Barbuda,America,96286,0,0
2020-05-12,2020,5,12,Antigua_and_Barbuda,America,96286,0,0
2020-05-11,2020,5,11,Antigua_and_Barbuda,America,96286,0,0
2020-05-10,2020,5,10,Antigua_and_Barbuda,America,96286,0,0
2020-05-09,2020,5,9,Antigua_and_Barbuda,America,96286,0,0
2020-05-08,2020,5,8,Antigua_and_Barbuda,America,96286,0,0
2020-05-07,2020,5,7,Antigua_and_Barbuda,America,96286,0,0
2020-05-06,2020,5,6,Antigua_and_Barbuda,America,96286,0,0
2020-05-05,2020,5,5,Antigua_and_Barbuda,America,96286,0,0
2020-05-04,2020,5,4,Antigua_and_Barbuda,America,96286,0,0
2020-05-03,2020,5,3,Antigua_and_Barbuda,America,96286,0,0
2020-05-02,2020,5,2,Antigua_and_Barbuda,America,96286,1,0
2020-05-01,2020,5,1,Antigua_and_Barbuda,America,96286,0,0
2020-04-30,2020,4,30,Antigua_and_Barbuda,America,96286,0,0
2020-04-29,2020,4,29,Antigua_and_Barbuda,America,96286,0,0
2020-04-28,2020,4,28,Antigua_and_Barbuda,America,96286,0,0
2020-04-27,2020,4,27,Antigua_and_Barbuda,America,96286,0,0
2020-04-26,2020,4,26,Antigua_and_Barbuda,America,96286,0,0
2020-04-25,2020,4,25,Antigua_and_Barbuda,America,96286,0,0
2020-04-24,2020,4,24,Antigua_and_Barbuda,America,96286,0,0
2020-04-23,2020,4,23,Antigua_and_Barbuda,America,96286,0,0
2020-04-22,2020,4,22,Antigua_and_Barbuda,America,96286,1,0
2020-04-21,2020,4,21,Antigua_and_Barbuda,America,96286,0,1
2020-04-20,2020,4,20,Antigua_and_Barbuda,America,96286,0,0
2020-04-19,2020,4,19,Antigua_and_Barbuda,America,96286,0,0
2020-04-18,2020,4,18,Antigua_and_Barbuda,America,96286,0,0
2020-04-17,2020,4,17,Antigua_and_Barbuda,America,96286,0,0
2020-04-16,2020,4,16,Antigua_and_Barbuda,America,96286,0,0
2020-04-15,2020,4,15,Antigua_and_Barbuda,America,96286,0,0
2020-04-14,2020,4,14,Antigua_and_Barbuda,America,96286,2,0
2020-04-13,2020,4,13,Antigua_and_Barbuda,America,96286,0,0
2020-04-12,2020,4,12,Antigua_and_Barbuda,America,96286,0,0
2020-04-11,2020,4,11,Antigua_and_Barbuda,America,96286,2,0
2020-04-10,2020,4,10,Antigua_and_Barbuda,America,96286,4,2
2020-04-09,2020,4,9,Antigua_and_Barbuda,America,96286,0,0
2020-04-08,2020,4,8,Antigua_and_Barbuda,America,96286,0,0
2020-04-07,2020,4,7,Antigua_and_Barbuda,America,96286,0,0
2020-04-06,2020,4,6,Antigua_and_Barbuda,America,96286,0,0
2020-04-05,2020,4,5,Antigua_and_Barbuda,America,96286,0,0
2020-04-04,2020,4,4,Antigua_and_Barbuda,America,96286,6,0
2020-04-03,2020,4,3,Antigua_and_Barbuda,America,96286,2,0
2020-04-02,2020,4,2,Antigua_and_Barbuda,America,96286,0,0
2020-04-01,2020,4,1,Antigua_and_Barbuda,America,96286,0,0
2020-03-31,2020,3,31,Antigua_and_Barbuda,America,96286,0,0
2020-03-30,2020,3,30,Antigua_and_Barbuda,America,96286,0,0
2020-03-29,2020,3,29,Antigua_and_Barbuda,America,96286,0,0
2020-03-28,2020,3,28,Antigua_and_Barbuda,America,96286,0,0
2020-03-27,2020,3,27,Antigua_and_Barbuda,America,96286,4,0
2020-03-26,2020,3,26,Antigua_and_Barbuda,America,96286,0,0
2020-03-25,2020,3,25,Antigua_and_Barbuda,America,96286,2,0
2020-03-24,2020,3,24,Antigua_and_Barbuda,America,96286,0,0
2020-03-23,2020,3,23,Antigua_and_Barbuda,America,96286,0,0
2020-03-22,2020,3,22,Antigua_and_Barbuda,America,96286,0,0
2020-03-21,2020,3,21,Antigua_and_Barbuda,America,96286,0,0
2020-03-15,2020,3,15,Antigua_and_Barbuda,America,96286,1,0
2020-06-15,2020,6,15,Argentina,America,44494502,1282,18
2020-06-14,2020,6,14,Argentina,America,44494502,1531,30
2020-06-13,2020,6,13,Argentina,America,44494502,1391,20
2020-06-12,2020,6,12,Argentina,America,44494502,1373,30
2020-06-11,2020,6,11,Argentina,America,44494502,1239,18
2020-06-10,2020,6,10,Argentina,America,44494502,1141,24
2020-06-09,2020,6,9,Argentina,America,44494502,826,29
2020-06-08,2020,6,8,Argentina,America,44494502,774,16
2020-06-07,2020,6,7,Argentina,America,44494502,983,16
2020-06-06,2020,6,6,Argentina,America,44494502,1769,44
2020-06-05,2020,6,5,Argentina,America,44494502,0,5
2020-06-04,2020,6,4,Argentina,America,44494502,949,14
2020-06-03,2020,6,3,Argentina,America,44494502,904,13
2020-06-02,2020,6,2,Argentina,America,44494502,564,17
2020-06-01,2020,6,1,Argentina,America,44494502,637,11
2020-05-31,2020,5,31,Argentina,America,44494502,795,8
2020-05-30,2020,5,30,Argentina,America,44494502,717,12
2020-05-29,2020,5,29,Argentina,America,44494502,769,8
2020-05-28,2020,5,28,Argentina,America,44494502,705,16
2020-05-27,2020,5,27,Argentina,America,44494502,600,17
2020-05-26,2020,5,26,Argentina,America,44494502,552,15
2020-05-25,2020,5,25,Argentina,America,44494502,723,7
2020-05-24,2020,5,24,Argentina,America,44494502,704,12
2020-05-23,2020,5,23,Argentina,America,44494502,718,17
2020-05-22,2020,5,22,Argentina,America,44494502,648,13
2020-05-21,2020,5,21,Argentina,America,44494502,474,10
2020-05-20,2020,5,20,Argentina,America,44494502,438,11
2020-05-19,2020,5,19,Argentina,America,44494502,566,16
2020-05-18,2020,5,18,Argentina,America,44494502,0,3
2020-05-17,2020,5,17,Argentina,America,44494502,326,7
2020-05-16,2020,5,16,Argentina,America,44494502,345,3
2020-05-15,2020,5,15,Argentina,America,44494502,255,24
2020-05-14,2020,5,14,Argentina,America,44494502,316,10
2020-05-13,2020,5,13,Argentina,America,44494502,529,14
2020-05-12,2020,5,12,Argentina,America,44494502,245,5
2020-05-11,2020,5,11,Argentina,America,44494502,13,0
2020-05-10,2020,5,10,Argentina,America,44494502,165,7
2020-05-09,2020,5,9,Argentina,America,44494502,240,11
2020-05-08,2020,5,8,Argentina,America,44494502,163,9
2020-05-07,2020,5,7,Argentina,America,44494502,188,9
2020-05-06,2020,5,6,Argentina,America,44494502,133,4
2020-05-05,2020,5,5,Argentina,America,44494502,104,14
2020-05-04,2020,5,4,Argentina,America,44494502,102,9
2020-05-03,2020,5,3,Argentina,America,44494502,149,12
2020-05-02,2020,5,2,Argentina,America,44494502,104,7
2020-05-01,2020,5,1,Argentina,America,44494502,143,4
2020-04-30,2020,4,30,Argentina,America,44494502,158,7
2020-04-29,2020,4,29,Argentina,America,44494502,124,10
2020-04-28,2020,4,28,Argentina,America,44494502,223,11
2020-04-27,2020,4,27,Argentina,America,44494502,0,1
2020-04-26,2020,4,26,Argentina,America,44494502,344,18
2020-04-25,2020,4,25,Argentina,America,44494502,0,2
2020-04-24,2020,4,24,Argentina,America,44494502,147,6
2020-04-23,2020,4,23,Argentina,America,44494502,144,8
2020-04-22,2020,4,22,Argentina,America,44494502,112,9
2020-04-21,2020,4,21,Argentina,America,44494502,90,8
2020-04-20,2020,4,20,Argentina,America,44494502,102,2
2020-04-19,2020,4,19,Argentina,America,44494502,170,10
2020-04-18,2020,4,18,Argentina,America,44494502,98,7
2020-04-17,2020,4,17,Argentina,America,44494502,128,6
2020-04-16,2020,4,16,Argentina,America,44494502,0,4
2020-04-15,2020,4,15,Argentina,America,44494502,160,7
2020-04-14,2020,4,14,Argentina,America,44494502,69,3
2020-04-13,2020,4,13,Argentina,America,44494502,66,6
2020-04-12,2020,4,12,Argentina,America,44494502,162,7
2020-04-11,2020,4,11,Argentina,America,44494502,81,3
2020-04-10,2020,4,10,Argentina,America,44494502,99,14
2020-04-09,2020,4,9,Argentina,America,44494502,80,5
2020-04-08,2020,4,8,Argentina,America,44494502,87,7
2020-04-07,2020,4,7,Argentina,America,44494502,74,7
2020-04-06,2020,4,6,Argentina,America,44494502,103,3
2020-04-05,2020,4,5,Argentina,America,44494502,186,6
2020-04-04,2020,4,4,Argentina,America,44494502,132,3
2020-04-03,2020,4,3,Argentina,America,44494502,0,3
2020-04-02,2020,4,2,Argentina,America,44494502,167,7
2020-04-01,2020,4,1,Argentina,America,44494502,0,0
2020-03-31,2020,3,31,Argentina,America,44494502,146,4
2020-03-30,2020,3,30,Argentina,America,44494502,75,1
2020-03-29,2020,3,29,Argentina,America,44494502,55,2
2020-03-28,2020,3,28,Argentina,America,44494502,101,5
2020-03-27,2020,3,27,Argentina,America,44494502,87,4
2020-03-26,2020,3,26,Argentina,America,44494502,115,2
2020-03-25,2020,3,25,Argentina,America,44494502,86,2
2020-03-24,2020,3,24,Argentina,America,44494502,35,0
2020-03-23,2020,3,23,Argentina,America,44494502,41,0
2020-03-22,2020,3,22,Argentina,America,44494502,67,1
2020-03-21,2020,3,21,Argentina,America,44494502,30,0
2020-03-20,2020,3,20,Argentina,America,44494502,31,1
2020-03-19,2020,3,19,Argentina,America,44494502,18,0
2020-03-18,2020,3,18,Argentina,America,44494502,14,0
2020-03-17,2020,3,17,Argentina,America,44494502,9,0
2020-03-16,2020,3,16,Argentina,America,44494502,11,0
2020-03-15,2020,3,15,Argentina,America,44494502,11,0
2020-03-14,2020,3,14,Argentina,America,44494502,3,1
2020-03-13,2020,3,13,Argentina,America,44494502,12,0
2020-03-11,2020,3,11,Argentina,America,44494502,7,0
2020-03-09,2020,3,9,Argentina,America,44494502,3,0
2020-03-08,2020,3,8,Argentina,America,44494502,1,1
2020-03-07,2020,3,7,Argentina,America,44494502,6,0
2020-03-06,2020,3,6,Argentina,America,44494502,1,0
2020-03-04,2020,3,4,Argentina,America,44494502,1,0
2020-06-15,2020,6,15,Armenia,Europe,2951776,663,5
2020-06-14,2020,6,14,Armenia,Europe,2951776,723,6
2020-06-13,2020,6,13,Armenia,Europe,2951776,612,13
2020-06-12,2020,6,12,Armenia,Europe,2951776,566,18
2020-06-11,2020,6,11,Armenia,Europe,2951776,428,10
2020-06-10,2020,6,10,Armenia,Europe,2951776,350,6
2020-06-09,2020,6,9,Armenia,Europe,2951776,195,11
2020-06-08,2020,6,8,Armenia,Europe,2951776,766,10
2020-06-07,2020,6,7,Armenia,Europe,2951776,547,7
2020-06-06,2020,6,6,Armenia,Europe,2951776,596,7
2020-06-05,2020,6,5,Armenia,Europe,2951776,697,6
2020-06-04,2020,6,4,Armenia,Europe,2951776,515,12
2020-06-03,2020,6,3,Armenia,Europe,2951776,517,19
2020-06-02,2020,6,2,Armenia,Europe,2951776,210,8
2020-06-01,2020,6,1,Armenia,Europe,2951776,355,4
2020-05-31,2020,5,31,Armenia,Europe,2951776,251,7
2020-05-30,2020,5,30,Armenia,Europe,2951776,460,7
2020-05-29,2020,5,29,Armenia,Europe,2951776,442,15
2020-05-28,2020,5,28,Armenia,Europe,2951776,372,7
2020-05-27,2020,5,27,Armenia,Europe,2951776,289,4
2020-05-26,2020,5,26,Armenia,Europe,2951776,452,6
2020-05-25,2020,5,25,Armenia,Europe,2951776,359,4
2020-05-24,2020,5,24,Armenia,Europe,2951776,374,3
2020-05-23,2020,5,23,Armenia,Europe,2951776,322,4
2020-05-22,2020,5,22,Armenia,Europe,2951776,335,3
